회사명,거래소코드,회계년도,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,유동비율,당좌비율,부채비율,유동부채비율,차입금의존도,순운전자본비율,현금비율,유동자산구성비율,자기자본구성비율,자기자본순이익률,경영자본순이익률,매출액순이익률,총자본사업이익률,총자본정상영업이익률,매출액정상영업이익률,금융비용부담률,CROE,총자산증가율,총자본증가율,유동자산증가율,비유동자산증가율,매출액증가율,유형자산증가율,부가가치(백만원),총자본투자효율,설비투자효율,부가가치율,이윤분배율,자본분배율,총자산회전율,매출채권회전률,당좌자산회전률,유형자산회전율,경영자본회전률,총자본회전률,비유동자산회전률,유동자산회전률,영업년수,상장년수,PER,PBR,PCR,PSR,쭈피처,영업레버리지,재무레버리지,영업투자현금비율,영업재무현금비율,도입기,성숙기,성장기,쇠퇴기,부실판단
(주)피엔티 엠에스,257370,2020,-15.0,-21.0,-8.0,-28.0,111.0,66.0,117.0,103.0,38.0,5.0,10.0,52.0,46.0,-30.15,-16.88,-56.68,-15.08,-15.1,-54.4,3.92,-31.48,-9.777170451841762,-9.56,-17.45,1.07,-50.33,0.9,-3921.0,-7.0,-17.0,-22.0,0.0,0.0,0.2921641429883946,1.67,1.0,1.0,0.0,0.0,1.0,1.0,23.0,6.0,-5.781544256120528,2151.864984207767,-5220.109377054236,3396.488455546056,0.4696515378453189,0.1366460836782368,1.0580906398097008,-6.124418680479467,-1.2712323955282028,0,0,0,1,1.0
(주)영림원소프트랩,60850,2022,35.0,120.0,10.0,11.0,339.0,339.0,40.0,30.0,8.0,51.0,134.0,72.0,71.0,17.61,14.53,12.43,11.68,10.92,11.15,-0.52,3.729999999999999,9.461855999148964,9.46,16.74,-5.51,20.59,14.45,37474.0,60.45999999999998,498.0,65.0,19.0,21.0,0.9374416603646594,9.3,1.0,7.0,1.0,1.0,3.0,1.0,31.0,4.0,10.296127562642369,1680.6471293447682,10516.622530399512,1277.691718664271,0.327727029436133,4.201351774283666,0.8954348546109452,-1.8878620061146585,-3.98058328179158,0,1,0,0,0.0
감성코퍼레이션(주),36620,2014,-5.0,-6.0,-2.0,-11.0,56.0,44.0,68.0,40.0,35.0,-10.0,3.0,13.0,59.0,-36.16,-97.2315,-95.24,0.89,0.63,2.61,8.0,-14.059999999999995,40.36407928579116,40.36,32.6,41.61,37.6,709.4644999999995,-9101.0,-16.0,-135.0,-79.0,0.0,0.0,0.2061106029957766,2.76,2.0,3.0,1.0,0.0,0.0,2.0,30.0,24.0,-1.7023809523809523,612.5664604831447,-13212.149888952825,1764.5878346840682,0.1371395416626857,6.245387165530015,-0.0274502269134296,1.1900949111157246,-0.7617731952015178,1,0,0,0,1.0
퀀타피아(주),78940,2014,-4.0,-9.0,-3.0,-9.0,25.0,25.0,248.0,190.0,31.0,-41.0,1.0,13.0,29.0,-72.59,-61.96,-74.99,0.56,0.47,1.63,4.33,-41.45,-25.241094406705628,-25.24,19.06,-29.34,-32.42,-80.11749999999999,-7328.0,-28.0,-10202.25,-83.0,0.0,0.0,0.3386405136684672,7.39,3.0,1.0,1.0,0.0,0.0,3.0,20.0,20.0,-1.3298350824587706,1367.358174185431,-7343.968178576187,1161.5809474887478,0.0715909463583781,5.601485865651256,-0.015976075670742,-0.46249506514015,0.8550949010776902,0,0,0,1,1.0
(주)진도,88790,2022,39.0,62.0,7.0,15.0,315.0,128.0,24.0,23.0,12.0,39.0,27.0,58.0,81.0,4.46,3.87,7.21,4.74,4.59,9.61,0.89,0.8500000000000001,-5.309013776246037,-5.31,-8.51,-0.54,7.56,-24.85,14328.0,11.0,42.0,23.0,32.0,48.0,0.4908408138093283,5.98,2.0,2.0,1.0,0.0,1.0,1.0,18.0,18.0,7.138986724464914,315.25992869164975,3826.688147736879,517.8693410929332,0.383981453810441,5.010281108760087,1.1892757882238278,-1.1501654497323226,-0.720293818419136,0,1,0,0,0.0
(주)이랜시스,264850,2022,36.0,75.0,11.0,8.0,186.0,135.0,44.0,35.0,15.0,21.0,29.0,45.0,70.0,12.98,9.95,6.26,8.87,8.8,6.62,0.35,-3.899999999999999,-2.4293523630486824,-2.43,-14.92,10.95,5.51,-4.32,17867.0,29.0,71.0,22.0,29.0,48.0,1.3461176781780546,6.2,4.0,3.0,2.0,1.0,3.0,3.0,7.0,7.0,25.53191489361702,1645.1966219272715,11100.223551607429,850.5409280157282,0.0629941396939106,1.860043207997228,0.9672562698210426,-0.81983382429523,-154.53289056014066,0,1,0,0,0.0
(주)자연과환경,43910,2016,-37.0,-53.0,-18.0,-63.0,131.0,112.0,93.0,55.0,34.0,9.0,21.0,37.0,52.0,-50.54,-30.87,-95.96,-14.41,-14.52,-51.37,3.34,-53.16,-1.0232655508591126,-1.02,-7.41,3.24,3.13,9.64,-4342.0,-12.0,-22.0,-43.0,0.0,0.0,0.2840013808924274,3.39,1.0,1.0,0.0,0.0,0.0,1.0,25.0,19.0,-5.555555555555555,2972.279533001259,-11729.850999273636,5424.279291101302,0.3336458029025622,-0.0721569166212567,0.6021062290159114,12.239665313127931,-0.94026280578754,1,0,0,0,1.0
(주)넥스턴바이오사이언스,89140,2022,1.0,2.0,1.0,4.0,223.0,188.0,85.0,18.0,38.0,12.0,54.0,22.0,54.0,-4.66,-4.25,-16.17,1.62,-2.03,-11.86,-1.64,0.1200000000000001,44.122718950782186,44.12,-13.7,77.6,70.81,126.09,4065.0,2.0,14.0,14.0,-115.0,-77.0,0.1447665181876051,6.65,1.0,1.0,0.0,0.0,0.0,1.0,24.0,18.0,-35.3125,608.2352324847889,-55304.27458546601,2271.6473405249226,0.3545619461998314,-1.6343460719935523,0.7729456685021913,0.0210717776099177,-0.0248408534875803,1,0,0,0,1.0
(주)에프알텍,73540,2017,-18.0,-25.0,-8.0,-20.0,138.0,92.0,76.0,32.0,32.0,7.0,50.0,25.0,57.0,-7.6,-7.48,-11.74,-10.13,-10.24,-25.08,1.05,2.890000000000001,15.087326477395816,15.09,11.04,16.52,5.85,18.94,931.0,2.0,5.0,4.0,-293.0,-254.0,0.3815933717184046,4.83,2.0,1.0,1.0,0.0,1.0,2.0,24.0,17.0,-16.939890710382514,1024.7315806383144,-7380.024483137249,1522.28270383598,0.3612499431259166,-0.6963102289992417,1.6752978789836503,1.3712804969894612,-0.4022902796271638,1,0,0,0,1.0
(주)뉴인텍,12340,2014,-5.0,-8.0,-4.0,-3.0,102.0,64.0,196.0,175.0,45.0,1.0,5.0,61.0,34.0,-18.06,-6.05,-5.74,-7.56,-7.72,-7.66,2.27,-2.0299999999999976,-5.944859496827997,-5.94,-3.25,-9.79,2.81,-6.24,11023.0,20.0,62.0,19.0,-30.0,11.0,1.0400109660104369,4.24,3.0,3.0,1.0,1.0,3.0,2.0,47.0,27.0,-7.0,1571.1577089711932,-6835.289726589558,511.023912589632,0.0908094123086607,-0.4071687985443731,1.3337438595321578,-8.390427685046262,-2.3893563329146,0,0,0,1,1.0
(주)파루,43200,2018,-80.0,-842.0,-25.0,-33.0,106.0,89.0,44.0,39.0,3.0,2.0,30.0,29.0,69.0,-54.56,-52.93,-71.42,-43.26,-43.66,-70.34,-0.37,-18.270000000000003,-29.28983951807416,-29.29,-52.01,-12.54,25.92,-9.23,-18498.0,-38.0,-79.0,-51.0,0.0,0.0,0.7492438570515484,5.35,2.0,1.0,1.0,1.0,1.0,2.0,29.0,24.0,-2.992383025027204,2429.552802337851,-11915.157102238,2244.326828018186,0.4609827708050302,0.3195878711794342,0.9683951863065288,-1.477807832702295,10.198978435248318,0,0,0,1,1.0
써니전자(주),4770,2022,114.0,709.0,5.0,22.0,1981.2999999999988,1762.4199999999992,4.18,4.0,1.0,83.73999999999995,121.0,89.0,96.0,7.12,7.23,28.88,5.56,2.19,9.67,-6.6958,0.2999999999999998,-0.8752552203686357,-0.88,12.6,-34.9238,6.29,0.69,4054.0,5.18,86.0,23.0,88.73999999999995,43.0,0.2279588768429201,12.3,0.0,4.0,0.0,0.0,1.0,0.0,58.0,35.81999999999999,16.01851851851852,1234.8868614037344,17850.48374554788,5184.477777816639,0.1842480013976212,3.1254079312148786,0.4390783954530231,-1.1861960472823692,-12.058689380016949,0,1,0,0,0.0
(주)더코디,224060,2018,1.0,1.0,0.0,1.0,111.0,105.0,66.0,66.0,31.0,4.0,51.0,44.0,60.0,-21.71,-33.55,-33.2,-13.47,-13.82,-29.25,1.13,-12.43,54.075066073605626,54.08,48.08,59.16,-50.23,88.21,-2705.0,-3.0,-35.0,-7.0,0.0,0.0,0.3895389819929379,4.84,1.0,6.0,1.0,0.0,1.0,1.0,25.0,9.0,-6.87962962962963,1864.5723777671144,76421.17894462278,2875.2362101164385,0.2326595674537228,0.0875200830160297,1.02911327591387,-0.0377234645534277,0.0344337951369046,0,0,1,0,1.0
(주)엔에스엠,238170,2022,29.0,57.0,9.0,7.0,203.0,155.0,45.0,43.0,16.0,31.0,50.0,61.0,69.0,0.85,0.2,0.17,0.9,0.66,0.59,0.49,2.68,-14.4052242521545,-14.41,-18.55,-7.05,-5.71,-7.4,7647.0,19.0,53.0,15.0,1.0,32.0,1.2160193411980789,3.49,2.0,3.0,1.0,1.0,3.0,2.0,14.0,5.0,-11.795454545454543,384617.5200294913,2201202.814755517,218454.59087102176,0.0976713291904916,18.148485779183304,-1.036689351131016,-2.352213172981919,-1.364794120496602,0,1,0,0,0.0
(주)인바이오젠,101140,2014,-31.0,-75.0,-13.0,-8.0,279.0,130.0,72.0,60.0,17.0,62.0,14.0,90.25,58.0,-41.37,-18.85,-13.71,-14.84,-14.91,-10.85,2.2,-7.689999999999998,-28.93133840319157,-28.93,-29.46,-7.24,47.65,-7.98,-127.0,-2.0,-128.0,-1.0,0.0,0.0,1.654359526145342,4.65,3.0,113.0,1.0,1.0,17.5,1.0,16.0,16.0,-8.865248226950355,4087.6218807570126,-24224.046515036345,1433.3000145211868,0.2552936867524947,-1.3533474193710189,0.7913588393774157,-1.344874497807649,1.4215765176893538,0,0,0,1,1.0
(주)에스앤에스텍,101490,2022,52.0,184.0,8.0,15.0,309.0,247.0,19.0,16.0,5.0,28.0,153.0,42.0,84.0,9.57,9.51,14.14,8.0,7.55,12.97,-0.73,2.9800000000000004,14.84588682158515,14.85,-5.07,34.94,24.95,32.3,39518.0,17.0,45.0,32.0,44.0,65.0,0.5446815160938092,5.11,2.0,1.0,1.0,1.0,1.0,1.0,23.0,15.0,31.33174791914388,2968.86006194952,22680.14720241581,4576.639577716819,0.1321262071033939,2.114125398056157,0.9680402198642708,-0.7467243880197082,7.749268681275629,0,0,1,0,0.0
(주)매직마이크로,127160,2018,7.399999999999977,10.849999999999994,4.0,5.699999999999989,60.0,39.0,92.0,85.0,32.0,-18.0,8.0,26.0,52.0,-7.78,-3.75,-5.16,0.47,0.34,0.5,3.85,5.38,50.60190542677291,50.6,78.86,42.56,3.07,-2.73,18423.0,13.0,32.0,23.0,-22.0,34.0,0.5733612183095236,6.71,5.0,1.0,1.0,1.0,1.0,3.0,18.0,9.0,-17.461928934010153,2780.788863693182,-341936.8324216724,2528.359818298773,0.0787666562330964,28.168733481393645,-0.0930922882119805,0.017418104716851023,-0.01623243823305672,1,0,0,0,1.0
(주)에스엘에너지,214310,2018,7.399999999999977,10.849999999999994,4.0,5.699999999999989,97.0,91.0,106.0,104.0,34.0,-2.0,40.0,49.0,49.0,-72.23,-38.98,-53.76,-8.44,-8.94,-16.82,10.3,-10.330000000000004,14.265419687793546,14.27,34.94,-0.26,-33.1,15.26,3613.0,6.0,21.0,11.0,-478.0,-139.0,0.4982870868922084,4.66,1.0,2.0,1.0,1.0,1.0,1.0,17.0,9.0,-3.6888111888111887,2201.566487069365,-84964.60693601008,2145.721188925377,0.2840209093715262,-0.8794065085068989,0.3720768164239957,0.0696209787547854,-0.0408833695397428,1,0,0,0,1.0
(주)디지캡,197140,2022,47.0,262.0,7.0,15.0,459.0,389.0,18.0,11.0,3.0,34.0,109.14999999999995,43.0,85.0,2.15,1.43,3.07,1.63,1.17,2.64,-0.33,1.96,-14.35843152823406,-14.36,-23.24,-6.13,-9.92,-1.87,12123.0,23.0,55.0,47.0,7.0,26.0,0.4806827922397096,4.54,1.0,1.0,0.0,0.0,1.0,1.0,24.0,6.7,-732.8499999999999,834.2759638847015,9379.68052976268,1475.689229408575,0.280182014020739,11.50741214582502,0.9032639392296896,-0.5492388082912705,-0.4131684691936594,0,1,0,0,1.0
(주)셀레믹스,331920,2022,-101.0,-297.0,-17.0,-42.0,590.0,538.0,19.0,14.0,6.0,58.0,85.0,70.0,84.0,-22.86,-21.18,-54.95,-20.43,-23.35,-65.69,-7.61,-3.0,-17.42278327990697,-17.42,-32.02,67.91,7.97,9.71,1150.0,5.0,64.0,13.0,-417.0,-402.0,0.3929931748200442,8.99,0.0,5.0,0.0,0.0,2.0,0.0,14.0,4.0,-9.863945578231291,2547.283866173084,-11411.41593248784,5424.720344050938,0.9345229775894895,-0.4226603454331797,1.1953269297959612,-4.643167734528682,8.72269437501708,0,0,0,1,1.0
(주)지란지교시큐리티,208350,2022,18.0,29.0,7.0,13.0,235.0,233.0,62.0,34.0,24.0,29.0,113.0,50.0,62.0,3.56,2.63,3.5,2.3,1.63,2.85,-1.0,17.44,18.29154850298151,18.29,4.57,35.92,14.04,73.25,33098.0,27.0,245.0,51.0,7.0,14.0,0.5289427715727083,7.07,1.0,2.0,1.0,1.0,1.0,1.0,10.0,10.0,34.375,477.5588072391018,4375.137581755544,557.6261330948844,0.4951804322083624,14.01830115295654,1.0801718012706014,-0.407678580540304,0.6965043754545271,0,0,1,0,0.0
메디앙스(주),14100,2022,15.0,34.0,5.0,8.0,124.0,80.0,44.0,31.0,14.0,5.0,31.0,27.0,70.0,-13.47,-15.5566,-15.271600000000001,1.51,1.25,2.25,0.35,-18.31,-16.760143445894332,-16.7586,-22.67,-15.11,-0.14,-1.6,636.5799999999998,5.18,18.259999999999998,1.4399999999999995,0.0,0.0,0.6136615996644426,12.92,3.0,2.0,1.0,1.0,1.0,2.0,45.0,29.0,-9.08682634730539,442.3274340038773,16097.23515726414,501.4280752229761,0.4890585174063487,22.004901516233826,-0.1043403812395876,-6.07211342949549,-0.2927601733144352,0,1,0,0,0.0
(주)세경하이테크,148150,2022,116.15999999999983,560.0,18.679999999999964,15.59999999999998,239.0,192.0,20.0,17.0,4.0,20.0,83.0,34.0,83.0,9.98,7.33,6.34,3.63,3.4,3.07,0.6,-5.76,-20.31935017350744,-20.32,-40.41,-3.83,-2.86,-5.64,82150.67999999988,42.879999999999974,83.0,37.0,17.0,46.0,1.2027441639168774,9.86,3.0,2.0,1.0,1.0,2.0,3.0,18.0,5.0,11.074766355140186,801.6941326931969,2949.515458288261,535.7577531819292,0.551266049508474,7.411205838396906,0.494101673221324,26.608599615626332,-0.7452092254231183,0,0,0,1,0.0
(주)메디프론디비티,65650,2017,-78.0,0.0,-4.0,-6.0,1349.1499999999987,1347.4999999999986,6.0,3.0,0.30000000000000027,75.0,414.2499999999993,78.0,85.85,-45.51,-44.68,-54.77,2.11,1.78,2.3,-0.42,-29.46,-5.4375164961278575,-5.44,116.84,-57.8285,59.66,-38.41,-10138.0,-39.0,-4989.45,-48.0,0.0,0.0,0.7967802211779406,19.62,2.0,246.7999999999987,1.0,1.0,2.0,1.0,27.0,21.0,-12.279909706546276,6470.683447178233,-136845.96036008323,7658.797264561797,0.093807952527432,5.078140105406501,-0.0420016683829896,0.141131451468091,-0.1083983039889382,1,0,0,0,1.0
대아티아이(주),45390,2022,3.0,7.0,1.0,3.0,146.0,124.0,82.0,37.0,23.0,9.0,30.0,30.0,55.0,7.83,8.17,7.93,5.33,4.78,8.91,0.2,2.97,3.2397424359582185,3.24,-46.23,68.42,-9.21,51.34,38539.0,19.0,300.0,37.0,22.0,34.0,0.5287463173187146,6.42,1.0,9.0,1.0,1.0,1.0,1.0,29.0,23.0,25.201612903225808,2003.5164141897155,-24229.47464737163,2086.5378180088915,0.1075740301555769,2.2913209290075414,1.0313866523017985,0.563241870780828,-0.3914678546825393,1,0,0,0,0.0
(주)에스엘에스바이오,246250,2022,62.0,125.0,27.0,29.0,296.0,281.0,75.0,30.0,21.0,34.0,75.0,52.0,57.0,53.89939999999999,27.26,26.28,22.88,21.78,22.54,0.12,37.961199999999906,11.868763641105549,11.87,60.24599999999997,-15.61,30.44,-14.74,7261.0,60.45999999999998,181.0,68.0,39.0,49.0,0.9148331120253856,4.23,2.0,2.0,1.0,1.0,2.0,2.0,17.0,4.0,0.0,213.25764214447278,0.0,225.008619382093,0.1661370548461202,1.7369939143888602,1.0893674589815792,-2.6139077696639044,-1.7204984838210269,0,1,0,0,0.0
에이치엘비바이오스텝(주),278650,2022,7.0,8.0,4.0,9.0,880.0,867.0,142.0,18.0,54.0,59.0,116.0,66.0,41.0,-4.51,-2.54,-3.33,5.9,4.84,7.43,3.3,-23.17,79.86594873656999,79.87,143.94040000000058,-8.94,33.96,-0.61,20754.0,12.0,52.0,24.0,-14.0,26.0,0.5069170626456361,11.66,1.0,2.0,1.0,1.0,1.0,1.0,12.0,5.0,-96.875,4670.873336161879,50605.40215403844,3801.313595973287,0.9010627874113364,8.325346111391742,-2.735697886335457,-0.080165396135508,0.0780222452456644,0,0,1,0,0.0
디케이락(주),105740,2022,9.0,21.0,3.0,5.0,163.0,94.0,53.0,48.0,16.0,20.0,9.0,51.0,65.0,5.52,4.27,5.32,7.08,7.0,10.39,1.96,-3.940000000000001,12.665807007016976,12.67,24.36,2.47,28.51,-1.2,31404.0,18.0,61.0,29.0,19.0,40.0,0.6360045172910032,3.52,2.0,2.0,1.0,1.0,1.0,1.0,32.0,14.0,12.784090909090908,913.8896653608632,66592.9286553654,937.114837596536,0.1590675532091319,2.6521609136796664,1.5951677335932104,-0.1939238249428224,0.9763067270720492,0,0,1,0,0.0
(주)씨에스,65770,2022,-7.0,-20.0,-3.0,-3.0,184.0,156.0,88.0,87.0,16.0,39.0,11.0,85.0,53.0,-17.62,-10.17,-9.89,-10.83,-12.06,-11.75,0.31,-6.450000000000001,-0.96110112967788,-0.96,-1.93,4.89,-14.38,-6.04,1589.0,5.0,65.0,5.0,-219.0,-150.0,1.0312250493297832,7.98,1.0,12.079999999999984,1.0,1.0,6.279999999999994,1.0,25.0,20.0,-8.426966292134832,1602.9262339570132,-5158.571437936068,827.5871036947631,0.1768421836511108,-0.5079136366924306,1.175093613793778,-1.3905459295302849,9.193443461378088,0,0,0,1,0.0
한신기계공업(주),11700,2022,-3.0,-8.0,-1.0,-1.0,336.0,278.0,25.0,24.0,7.0,45.0,71.0,64.0,80.0,-5.3,-4.8,-8.45,-3.29,-3.78,-7.31,-0.64,-10.16,14.407166487482204,14.41,6.4,31.87,3.08,-3.34,2416.0,2.0,9.0,4.0,-196.0,-231.0,0.4842647530416284,1.94,1.0,2.0,1.0,1.0,2.0,1.0,55.0,36.16,-55.65217391304348,2234.1408919028027,-79317.5643471701,3705.487743521565,0.1184254196745587,-0.941951615033623,0.7037069935351566,0.2444499284864734,-0.1359140665822014,1,0,0,0,0.0
에프엔에스테크(주),83500,2022,9.0,12.0,3.0,4.0,177.0,162.0,44.0,25.0,23.0,13.0,139.0,31.0,69.0,8.01,4.44,5.99,6.3,6.05,8.6,0.9,5.31,-7.442227666256902,-7.44,-21.82,0.75,2.35,-3.33,24710.0,27.0,44.0,37.0,16.0,39.0,0.7323227304790294,15.92,3.0,1.0,1.0,1.0,1.0,2.0,22.0,7.0,11.247974068071311,920.9077986040136,4028.084166638525,871.1393393962721,0.0707094457187753,2.0130873861662715,1.0364637085355546,-4.280762939270947,-3.974966075268613,0,1,0,0,0.0
(주)디에스앤엘,141020,2015,-12.0,-29.0,-8.0,-5.0,119.0,102.0,177.0,135.0,27.0,9.0,46.0,58.0,36.0,-72.02,-39.76,-23.56,-23.26,-24.03,-15.26,0.92,-29.23,-7.255280082826092,-7.26,-10.07,-3.13,343.01,8.73,-3842.0,-12.0,-44.0,-7.0,0.0,0.0,1.635852334235237,8.39,3.0,6.0,2.0,1.25,4.0,3.0,18.0,11.0,-10.8716323296355,11468.176267319814,-476424.3476126181,2529.401482815545,0.4212556853209283,-0.4166856784523471,0.8497148722261217,-0.0775644736240803,-1.9209186079411489,0,0,0,1,1.0
아미코젠(주),92040,2019,7.0,15.0,2.0,5.0,140.0,89.0,52.0,41.0,17.0,11.0,33.0,38.0,66.0,0.07,-0.13,-0.21,-0.79,-0.92,-1.9,0.82,-37.04,4.405842889941736,4.41,22.2,-4.18,21.86,3.6,34904.0,14.0,46.0,30.0,-1.0,32.0,0.4771345195498561,7.25,2.0,1.0,1.0,0.0,1.0,1.0,24.0,11.0,1497.0588235294117,3085.8216341927628,55799.01564334083,4243.919358010859,0.4066095575624049,-22.2149150533024,2.338316665153649,-2.345300145236964,2.0433688148805573,0,0,1,0,1.0
(주)에스지글로벌,1380,2014,-9.0,-14.0,-3.0,-6.0,111.0,42.0,62.0,30.0,24.0,2.0,6.0,21.0,62.0,-1.2,-1.39,-1.23,0.41,0.38,0.63,1.18,-3.1,2.39395418713576,2.39,-51.92,46.14,-11.5,4.08,15709.0,8.0,37.0,13.0,-9.0,15.0,0.6013290643970547,9.47,6.0,3.0,1.0,1.0,1.0,2.0,69.09999999999997,46.799999999999955,-38.8235294117647,442.3804520951987,-4624.9041227229145,455.51124425789874,0.04117117210714006,13.321299457788756,-0.4888172209631911,5.741790700263159,-1.1829313331411293,1,0,0,0,1.0
(주)에스케이씨에스,224020,2019,5.0,7.0,5.0,5.0,31.0,18.0,6169.0,5645.44999999999,68.94999999999999,-63.0,0.0,28.0,4.5,-35.72,-0.46,-0.45,1.37,1.36,1.33,3.52,253.17799999999963,-4.041729909929028,-4.04,-3.0,-4.44,-11.29,-4.09,3536.0,20.0,30.0,19.0,-2.0,44.0,1.044921836965509,7.32,6.0,2.0,1.0,1.0,1.0,4.0,20.0,8.0,-37.58064516129032,12894359.401045889,6480153.889108961,193516.36776145204,0.1242513741699003,10.353941814218672,-2.338421038451041,-2.158665206616333,-0.9621467889908256,0,1,0,0,1.0
(주)한컴위드,54920,2015,-1.0,-1.0,0.0,-3.0,41.050000000000004,27.0,77.0,66.0,39.0,-27.0,8.0,12.15,57.0,-7.3,-19.83,-25.58,-0.87,-1.02,-6.17,9.21,-6.65,-5.638816380612632,-5.64,-37.35,0.09,-19.9,-7.1,4287.0,5.0,1008.4999999999991,30.0,-87.0,-11.0,0.1694309232688686,3.45,1.0,34.0,1.0,0.0,0.0,1.0,25.0,23.0,-13.21656050955414,1013.5319803209449,-21585.4138551507,3381.63626157964,0.4954606405783688,-7.029663016091308,0.241196876660367,2.3572846540266985,-2.276352,1,0,0,0,1.0
(주)디이엔티,79810,2020,-10.0,-13.0,-5.0,-11.0,152.0,121.0,103.0,63.0,37.0,16.0,72.0,47.0,49.0,-44.87,-20.09,-42.66,-12.47,-12.65,-26.95,2.41,-4.919999999999995,13.019494257103808,13.02,42.55,-4.58,-22.42,-3.89,382.0,1.0,2.0,2.0,-1847.75,-1458.75,0.4425396750318381,7.56,1.0,1.0,0.0,0.0,1.0,1.0,23.0,19.0,-11.948387096774194,5529.967302656084,-35644.66591857532,6162.240097448359,0.3334124143277048,-0.3458939615915597,0.6317709415148997,-11.88848055692496,-0.2830272894466997,0,0,0,1,1.0
(주)시큐브,131090,2022,124.0,15899.0,13.0,45.0,873.0,873.0,12.0,11.0,0.0,78.0,279.0,88.0,89.0,12.12,11.23,35.22,12.87,12.02,38.71,-2.7,-1.4900000000000002,12.698878712292144,12.7,13.17,9.5,3.82,26.41,10818.0,23.0,220.0,79.0,45.0,53.0,0.2931010242133559,5.08,0.0,3.0,0.0,0.0,2.0,0.0,24.0,13.0,8.64406779661017,1074.6399202008024,5904.937609360747,3275.2442111262703,0.4704567206909247,2.2153334093713384,0.9277102175421708,-1.35019497694758,-7.608384979073089,0,1,0,0,0.0
영화테크(주),265560,2022,17.0,31.0,5.0,9.0,523.0,421.0,43.0,16.0,16.0,48.0,22.0,59.0,70.0,8.81,7.24,10.06,3.38,2.61,3.97,0.01,3.8400000000000007,25.90365191176154,25.9,30.54,19.7,18.02,15.08,17105.0,21.0,69.0,36.0,28.0,43.0,0.5896867277132648,7.43,1.0,2.0,1.0,1.0,2.0,1.0,24.0,7.0,14.482200647249192,1680.4467755805165,18413.831999887603,1995.576165451775,0.1557583184345646,5.291097904941818,0.5067233393072713,-0.3537021065135482,0.5806018956948786,0,0,1,0,0.0
미스터블루(주),207760,2022,12.0,34.0,6.0,11.0,114.0,113.0,100.0,78.0,18.0,5.0,41.0,44.0,50.0,4.68,3.0,4.06,7.09,6.85,9.64,1.46,-6.69,68.94253422142553,68.94,2.96,238.80380000000002,25.55,5.09,25662.0,19.0,277.0,33.0,12.0,35.0,0.5656276732324255,12.08,1.0,8.0,1.0,1.0,2.0,1.0,10.0,10.0,-468.57142857142856,3588.7762297502304,29708.043866572207,3174.4818724518727,0.9330370280471744,10.36925953924049,1.7956081415332967,-0.207280508998105,0.3421781866084943,0,0,1,0,0.0
코위버(주),56360,2022,-24.0,-69.0,-5.0,-10.0,310.0,180.0,28.0,27.0,8.0,45.0,15.0,66.0,78.0,3.46,3.16,5.01,0.54,0.18,0.33,-0.32,-2.1500000000000004,5.940900846072613,5.94,14.55,-7.55,4.56,0.44,14102.0,8.0,39.0,16.0,32.0,34.0,0.530735003185719,4.25,1.0,2.0,1.0,1.0,2.0,1.0,24.0,23.0,13.68627450980392,519.2192356706324,-4865.690430932572,762.8633673112009,0.2267053987540833,57.448590215105966,0.0820889495400182,-1.0214821785966393,5.431060254745564,0,0,0,1,0.0
(주)칩스앤미디어,94360,2022,59.0,453.0,20.0,52.0,220.0,220.0,50.0,45.0,4.0,36.0,29.0,66.0,67.0,24.93,25.26,41.35,14.83,13.4,30.31,-2.77,8.419999999999998,37.30565430964713,37.31,52.79,14.93,20.59,-13.9019,15634.0,25.0,489.0,65.0,62.46000000000001,67.0,0.3819653901691491,11.51,1.0,7.0,1.0,0.0,1.0,1.0,21.0,9.0,13.544668587896254,3497.735029728468,9672.69055104341,6093.246845875824,0.6964741912730398,3.299007206325924,0.9098922336890326,-0.8992024106607514,5.364868227751989,0,0,1,0,0.0
(주)포메탈,119500,2022,9.0,24.0,3.0,3.0,157.0,97.0,39.0,32.0,11.0,13.0,12.0,36.0,72.0,3.62,2.65,2.48,3.12,3.07,2.9,0.28,-0.7199999999999998,4.141315432983919,4.14,20.1,-3.04,12.1,-3.5,12185.0,18.0,29.0,18.0,14.0,36.0,1.0365513671354385,5.55,5.0,2.0,1.0,1.0,2.0,3.0,55.0,14.0,23.356164383561644,837.4459196364903,14691.02710848412,580.4501334477249,0.0547062539409385,2.886991532269655,1.153377171822948,-2.972770730589362,-1.8417307720642897,0,1,0,0,0.0
(주)디모아,16670,2020,10.0,20.0,5.0,27.6,125.0,122.0,125.0,92.0,27.0,10.0,17.0,51.0,45.0,-70.61999999999999,-56.06,-163.988,6.61,5.92,21.476000000000024,-0.83,-68.07199999999999,21.408470683309364,21.41,-26.38,273.83,18.35,284.88,-28889.0,-23.0,-952.0,-112.4,0.0,0.0,0.1942919999691049,0.874,0.0,13.0,0.0,0.0,1.0,0.0,42.0,31.0,-1.2554838709677418,1522.5802684495254,16714.3402762177,3487.6318059561268,1.0014438034129052,3.243289982119338,-0.1762482452474433,-0.0531252033803995,0.0692424761603861,0,0,1,0,1.0
