회사명,거래소코드,회계년도,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,유동비율,당좌비율,부채비율,유동부채비율,차입금의존도,순운전자본비율,현금비율,유동자산구성비율,자기자본구성비율,자기자본순이익률,경영자본순이익률,매출액순이익률,총자본사업이익률,총자본정상영업이익률,매출액정상영업이익률,금융비용부담률,CROE,총자산증가율,총자본증가율,유동자산증가율,비유동자산증가율,매출액증가율,유형자산증가율,부가가치(백만원),총자본투자효율,설비투자효율,부가가치율,이윤분배율,자본분배율,총자산회전율,매출채권회전률,당좌자산회전률,유형자산회전율,경영자본회전률,총자본회전률,비유동자산회전률,유동자산회전률,영업년수,상장년수,PER,PBR,PCR,PSR,부실판단,도입기,성숙기,성장기,쇠퇴기
(주)중앙백신연구소,72020,2022,48.0,74.0,8.0,24.0,297.0,163.0,21.0,14.0,11.0,23.0,59.0,34.0,83.0,4.3,3.82,10.29,3.9,3.76,10.9,0.22,-3.88,1.6878001535800424,1.69,-0.64,2.95,-3.95,1.21,22233.0,19.0,34.0,57.0,18.0,49.0,0.3421525668656386,11.97,2.0,1.0,0.0,0.0,1.0,1.0,30.0,21.0,26.06635071090048,1149.5790715919254,15462.106126273866,2787.845918025879,0.0,0,1,0,0
(주)에프앤가이드,64850,2022,16.0,23.0,7.0,24.0,142.0,142.0,76.0,36.0,30.0,9.0,45.0,29.0,57.0,14.93,13.66,27.95,6.88,6.27,21.36,2.8,4.119999999999999,3.618531847087039,3.62,9.65,1.29,11.36,-2.9,24000.0,24.0,176.0,79.0,33.0,47.0,0.2884559217366478,9.27,1.0,2.0,0.0,0.0,0.0,1.0,24.0,4.0,9.50965824665676,1377.9330312997474,11115.45628119896,2720.0585105301293,0.0,0,1,0,0
(주)프럼파스트,35200,2022,17.0,285.0,2.0,2.0,828.0,704.0,11.0,9.0,1.0,61.0,125.0,70.0,90.0,3.62,3.41,4.38,4.46,3.75,5.06,-0.93,-2.26,0.1658367746351128,0.17,2.07,-3.92,2.25,-1.61,4573.0,11.0,66.0,15.0,29.0,38.0,0.7411788567919726,3.45,1.0,4.0,1.0,1.0,2.0,1.0,32.0,22.0,22.98076923076923,947.1647830031156,275035.7957188473,1154.0409868532115,0.0,0,1,0,0
빛샘전자(주),72950,2022,22.0,52.0,4.0,4.0,386.0,324.0,23.0,20.0,8.0,46.0,51.0,62.0,82.0,3.31,2.72,2.36,3.75,3.02,2.71,-0.39,-3.19,0.1251771979954289,0.13,-1.38,2.65,13.73,0.66,11054.0,13.0,41.0,12.0,20.0,32.0,1.1136352977278512,9.15,2.0,3.0,1.0,1.0,3.0,2.0,26.0,12.0,12.375809935205185,524.2931188633919,6369.004144877148,383.86506828855227,0.0,0,1,0,0
(주)수젠텍,253840,2022,106.0,169.0,20.0,34.0,416.0,388.0,23.0,21.0,12.0,54.0,178.0,70.0,81.0,22.15,17.66,26.31,16.9,15.19,24.63,-0.67,-21.99,11.39998803826152,11.4,-8.06,92.8188193363062,31.34,71.56,52421.0,30.0,197.0,52.0,51.0,67.0,0.5851190395335522,21.23,1.0,4.0,1.0,1.0,3.0,1.0,13.0,5.0,6.030897207367795,1195.734909772971,5524.2798432824775,1657.7316844415504,0.0,0,1,0,0
(주)리메드,302550,2022,2.0,4.0,1.0,4.0,97.0,85.0,160.0,144.8497101111377,25.0,-2.0,12.0,54.0,38.0,14.28,5.63,18.5,3.02,2.14,7.78,1.31,11.32,1.201071928755291,1.2,-14.24,28.31,5.79,18.61,11633.0,15.0,42.0,54.0,34.0,48.0,0.2734513536565549,3.7,1.0,1.0,0.0,0.0,1.0,0.0,21.0,5.0,15.935483870967742,2522.372644376859,14520.553582732227,3542.3137850274584,0.0,0,1,0,0
(주)포메탈,119500,2022,9.0,24.0,3.0,3.0,157.0,97.0,39.0,32.0,11.0,13.0,12.0,36.0,72.0,3.62,2.65,2.48,3.12,3.07,2.9,0.28,-0.7199999999999998,4.141315432983919,4.14,20.1,-3.04,12.1,-3.5,12185.0,18.0,29.0,18.0,14.0,36.0,1.0365513671354385,5.55,5.0,2.0,1.0,1.0,2.0,3.0,55.0,14.0,23.356164383561644,837.4459196364903,14691.02710848412,580.4501334477249,0.0,0,1,0,0
(주)파마리서치,214450,2022,59.0,93.0,13.0,32.0,456.0,411.0,29.0,15.0,14.0,40.0,134.0,52.0,78.0,12.51,11.98,22.3,15.72,14.56,33.85,-0.74,-4.44,11.787401634643546,11.79,19.61,4.46,26.4,7.74,98527.0,21.0,93.0,51.0,44.0,64.0,0.4073978236696897,6.49,1.0,2.0,1.0,0.0,1.0,1.0,23.0,9.0,17.22947991126448,1901.8227057175327,11898.629579437062,3629.22996629613,0.0,0,1,0,0
(주)흥국,10240,2022,39.0,86.0,8.0,7.0,474.0,286.0,28.0,16.0,10.0,47.0,150.0,60.0,78.0,9.61,8.22,6.35,9.65,9.5,8.33,0.09,-5.220000000000001,-0.6325927610017659,-0.63,0.48,-2.24,-5.12,-3.56,25422.0,22.0,81.0,19.0,34.0,55.0,1.1438736366345523,7.26,3.0,4.0,1.0,1.0,3.0,2.0,50.0,15.0,5.50098231827112,749.5746476478947,3987.710423993331,512.8531381302911,0.0,0,1,0,0
(주)이퓨쳐,134060,2022,124.0,1746.0,14.0,31.0,1590.0,1454.0,13.0,5.0,1.0,65.0,532.3814471128135,70.0,89.0,13.9,13.5,25.75,8.8,7.74,16.43,-2.16,4.870000000000001,7.315971209761921,7.32,2.56,20.01,2.39,42.54,5846.0,24.0,226.0,53.0,49.0,43.0,0.454947258208544,3.09,1.0,3.0,1.0,0.0,2.0,1.0,24.0,13.0,8.308823529411764,1244.2327354693057,11462.880215217245,2426.605052667335,0.0,0,1,0,0
(주)이노와이어리스,73490,2022,25.0,892.0,7.0,10.0,261.0,226.0,42.0,39.0,1.0,44.0,119.0,71.0,71.0,10.78,8.96,10.12,9.02,8.79,10.79,-0.21,-2.860000000000001,31.59151899888583,31.59,50.52,0.22,46.53,-0.89,58381.0,31.0,179.0,44.0,23.0,33.0,0.7162991634603821,4.49,1.0,4.0,1.0,1.0,3.0,1.0,24.0,19.0,12.93267402054013,1749.9158449328395,16993.744829395266,1724.270610632966,0.0,0,1,0,0
(주)센코,347000,2022,5.0,8.0,2.0,4.0,152.0,117.0,76.0,66.0,30.0,19.0,73.0,57.0,57.0,2.32,1.24,2.08,3.82,3.67,6.76,3.2,-4.16,4.754070147097675,4.75,-8.27,28.86,47.89,61.23,9957.0,13.0,55.0,24.0,9.0,39.0,0.5314027137935969,5.82,1.0,2.0,1.0,1.0,1.0,1.0,20.0,4.0,65.05102040816327,2583.368731123139,39344.95295310899,2758.933232958856,0.0,0,1,0,0
(주)삼일기업공사,2290,2022,41.0,11802.0,6.0,7.0,675.0,675.0,17.0,15.0,0.0,75.0,192.0,88.0,85.0,4.0,3.71,3.92,4.31,2.94,3.4,-1.58,-0.8499999999999996,0.9294227219482176,0.93,0.73,2.47,-13.8,-3.48,9357.0,13.0,593.0,15.0,27.0,25.0,0.8606534382253275,9.7,1.0,40.0,1.0,1.0,7.0,1.0,65.84971011113771,32.0,18.55721393034825,734.6356252883718,4174.414948326136,726.9837924675351,0.0,0,1,0,0
(주)동일기연,32960,2022,76.0,363.0,5.0,12.0,1833.7456516670657,1533.0,7.0,4.0,1.0,77.0,75.0,81.0,94.0,1.81,1.8,3.92,3.2,1.66,4.13,-3.68,-12.06,0.2450050823090192,0.25,5.04,-16.36,2.26,-1.34,13987.0,21.0,358.0,52.0,7.0,8.0,0.4019327745678375,7.25,1.0,6.0,0.0,0.0,2.0,1.0,38.0,27.0,19.185185185185187,757.3263524136322,12876.46724795393,1763.1559077017218,0.0,0,1,0,0
(주)파이오링크,170790,2022,46.0,1165.0,11.0,16.0,693.0,601.0,31.0,15.0,1.0,68.0,230.0,79.0,77.0,18.06,15.62,19.7,14.07,12.78,18.5,-1.8,-1.5400000000000027,13.071368158399672,13.07,24.82,-16.97,13.44,2.01,40921.0,43.0,517.0,66.0,30.0,34.0,0.6506232694546492,4.28,1.0,8.0,1.0,1.0,3.0,1.0,24.0,11.0,6.655665566556656,1143.3468222514614,9433.853762154553,1345.9655845674574,0.0,0,1,0,0
(주)에이치시티,72990,2022,27.0,34.0,12.0,23.0,106.0,106.0,74.0,44.0,34.0,2.0,26.0,27.0,57.0,8.15,4.66,8.21,5.33,5.11,9.62,1.27,-8.24,10.331717508091298,10.33,4.69,12.56,6.08,7.43,48586.0,37.0,61.0,72.0,11.0,35.0,0.5062480631874207,4.49,2.0,1.0,1.0,1.0,1.0,2.0,24.0,8.0,7.140303842716711,741.2973085946592,3458.297465064734,841.8631229247761,0.0,0,1,0,0
(주)브랜드엑스코퍼레이션,337930,2022,30.0,164.0,9.0,5.0,261.0,92.0,40.0,38.0,5.0,44.0,16.0,71.0,71.0,13.75,10.63,4.76,16.33,15.91,8.41,-0.09,1.9600000000000009,3.2290444119239146,3.23,17.87,-20.6,23.22,-16.43,43865.0,38.0,1084.0,21.0,23.0,56.0,1.5874904594328152,30.34,7.0,48.0,2.0,2.0,6.0,3.0,7.0,4.0,18.13343470823037,1716.4622774131903,20393.572291302127,656.2072040970392,0.0,0,1,0,0
옵티시스(주),109080,2022,74.0,219.0,7.0,15.0,884.0,710.0,11.0,10.0,3.0,69.0,243.0,78.0,90.0,15.43,15.25,25.76,15.26,14.46,26.95,-1.35,1.6099999999999994,12.95502923482444,12.96,11.81,17.14,18.78,16.36,15927.0,28.0,271.0,55.0,46.0,58.0,0.5057493537251756,6.06,1.0,5.0,1.0,1.0,2.0,1.0,25.0,13.0,7.768268597761685,1301.6825097070127,14427.743698459792,2316.859226157982,0.0,0,1,0,0
(주)케이비지,318000,2022,29.0,61.0,6.0,10.0,344.0,257.0,23.0,22.0,9.0,43.0,23.0,61.0,81.0,9.77,8.69,13.36,10.12,9.65,16.86,0.44,-3.630000000000001,2.5570185934577507,2.56,-1.6,9.75,-10.5,19.66,7850.0,18.0,72.0,32.0,41.0,61.0,0.565215230218324,2.98,1.0,2.0,1.0,1.0,2.0,1.0,23.0,5.0,14.335839598997492,1347.0740444048606,28195.963465626388,1933.5526258771963,0.0,0,1,0,0
(주)신진에스엠,138070,2022,18.0,22.0,6.0,9.0,289.0,172.0,44.0,26.0,25.0,34.0,40.0,52.0,69.0,5.84,4.28,6.71,6.29,6.07,10.13,0.89,-0.7199999999999998,0.5059642445546073,0.51,-0.33,1.43,8.58,-15.05,22029.0,20.0,54.0,33.0,20.0,42.0,0.5976426469666086,5.1,2.0,1.0,1.0,1.0,1.0,1.0,23.0,13.0,10.411764705882351,604.1925035493102,5614.193831551738,700.654334251527,0.0,0,1,0,0
아이디피(주),332370,2022,50.0,289.0,6.0,8.0,753.0,519.0,14.0,13.0,2.0,76.0,83.0,88.0,88.0,22.51,20.32,24.07,24.71,23.77,28.7,-1.06,11.650000000000002,24.252722787845265,24.25,27.74,4.2,65.22,-2.44,18666.0,32.0,339.0,43.0,56.0,72.0,0.7473435426233983,6.52,1.0,8.0,1.0,1.0,6.0,1.0,19.0,4.0,5.83547557840617,1186.342339305351,28413.06378129433,1397.83165952508,0.0,0,1,0,0
(주)비피도,238200,2022,80.0,484.0,4.0,13.0,1262.0,1156.0,5.150289888862279,4.0,1.0,40.0,45.0,43.0,95.0,3.0,3.09,10.6,3.49,2.31,8.66,-4.33,-6.44,0.5294703345974808,0.53,-5.54,5.75,20.32,-1.91,6559.0,12.0,27.0,45.0,24.0,43.0,0.2653694347022201,9.13,1.0,1.0,0.0,0.0,0.0,1.0,25.0,6.0,37.44493392070485,1324.652922549565,37070.15178342458,4769.321376258918,0.0,0,1,0,0
(주)에이스토리,241840,2022,-4.0,-12.0,-1.0,-1.8497101111377208,230.0,207.0,73.0,60.0,15.0,45.0,81.0,79.0,58.0,7.69,4.37,5.7,9.06,8.54,11.86,3.83,-28.01,3.668903036947756,3.67,1.08,14.79,21.78,55.59,26119.0,26.0,1881.045628352086,36.0,16.0,33.0,0.7077273346827954,4.28,1.0,60.74565166706566,1.0,1.0,4.0,1.0,20.0,5.0,74.34017595307918,4133.647983089292,8451.890306914049,3373.854817832247,0.0,0,1,0,0
(주)엠아이텍,179290,2022,120.0,527.0,13.0,21.0,864.0,755.0,13.0,11.0,3.0,72.0,67.0,81.0,89.0,25.82,24.95,31.56,24.4,23.56,33.51,-0.97,5.43,19.76866700478336,19.77,43.25,-29.50497101111377,20.7,-17.79,35186.0,37.0,422.0,58.0,54.0,68.0,0.6450118441504697,3.32,1.0,7.0,1.0,1.0,3.0,1.0,33.0,6.0,18.561872909699,4261.9465743818,41446.75503082169,5869.811897873707,0.0,0,1,0,0
신일제약(주),12790,2022,64.0,8908.0,9.0,16.0,422.0,295.0,16.0,13.0,0.0,36.0,31.0,47.0,86.0,10.28,12.67,15.2,10.31,10.05,17.07,-0.43,4.23,10.744909458850588,10.74,15.15,7.09,29.56,15.94,40705.0,29.0,133.0,51.0,30.0,46.0,0.5601494234541557,3.64,2.0,2.0,1.0,1.0,1.0,1.0,47.0,25.0,7.776761207685269,795.78672172,7167.246863129087,1226.172156381376,0.0,0,1,0,0
(주)메디아나,41920,2022,82.0,1973.0,11.0,16.0,655.0,486.0,15.0,13.0,1.0,62.0,205.0,73.0,87.0,12.56,12.62,15.51,11.28,10.96,15.52,-0.43,0.6300000000000008,14.722134209778318,14.72,8.26,37.41,20.32,-4.24,24999.0,24.0,188.0,37.0,42.0,61.0,0.6607039098054183,5.7,1.0,5.0,1.0,1.0,3.0,1.0,29.0,10.0,8.033033033033034,950.46352862694,8825.28361275769,1252.4373513571943,0.0,0,1,0,0
(주)링크제니시스,219420,2022,66.0,298.0,5.0,14.0,1384.0,1370.0,9.0,7.0,2.0,78.84971011113771,173.0,85.0,92.0,4.73,4.27,11.03,8.49,7.64,21.09,-1.96,-5.699999999999999,-0.722129858813169,-0.72,-1.36,2.95,7.72,-5.66,10354.0,22.0,414.0,60.0,18.0,24.0,0.3638833100405131,7.51,0.0,7.0,0.0,0.0,2.0,0.0,21.0,6.0,35.54216867469879,1548.4045859714277,34308.833486025265,3918.834162597752,0.0,0,1,0,0
서암기계공업(주),100660,2022,22.0,10111.0,3.0,5.0,470.0,348.0,18.0,18.0,0.0,56.0,31.0,72.0,85.0,3.44,3.1,4.32,2.96,2.17,3.2,-1.17,1.38,3.6380494441697846,3.64,4.64,1.21,12.35,2.09,17468.0,23.0,102.0,35.0,12.0,26.0,0.666496388094174,5.97,1.0,3.0,1.0,1.0,2.0,1.0,46.0,13.0,33.8150289017341,1149.3320004761988,25081.16245114176,1461.971920658421,0.0,0,1,0,0
(주)삼양옵틱스,225190,2022,96.0,402.0,25.84971011113771,24.0,362.0,231.0,37.0,22.0,7.0,43.0,144.0,59.0,73.0,22.34,16.63,15.03,21.58,21.41,20.03,0.07,-7.199999999999999,-4.582981344953136,-4.58,-6.2,-2.14,-4.73,-0.85,29584.0,57.69942022227542,208.0,54.0,28.0,45.0,1.0942539425014275,7.08,3.0,4.0,1.0,1.0,3.0,2.0,11.0,7.0,11.95416164053076,2752.807521669893,8257.97032403759,1830.5508601177305,0.0,0,1,0,0
(주)매커스,93520,2022,11.0,3541.0,7.0,11.0,142.0,119.0,183.7918831118559,144.8497101111377,0.0,28.0,21.0,89.84971011113771,35.45086966658684,25.56,10.61,11.48,14.79,14.58,16.23,-0.2,-11.099999999999998,37.0788497248071,37.07722460558082,55.69259995337004,39.81,37.69,17.54,39757.0,14.0,816.0,21.0,56.0,72.0,0.6761735232681334,9.33,1.0,43.0,1.0,1.0,7.0,1.0,18.0,17.0,3.997975708502024,1367.7201576446244,4812.720589199744,658.9911553565063,0.0,0,1,0,0
(주)디엔에프,92070,2022,21.0,35.0,4.0,5.0,275.0,92.0,21.0,18.0,10.0,26.0,28.0,41.0,83.0,3.92,3.53,4.29,8.98,8.53,12.06,0.37,-5.43,-0.60635421687021,-0.61,-3.31,1.36,6.39,23.11,44425.0,23.0,57.0,33.0,13.0,36.0,0.7094328730132571,14.44,4.0,2.0,1.0,1.0,1.0,2.0,23.0,17.0,14.52145214521452,968.183273798414,36311.842600728,1129.9752511948134,0.0,0,1,0,0
삼영엠텍(주),54540,2022,-2.0,-3.0,-1.0,-1.0,168.0,105.0,60.0,58.0,26.0,25.0,24.0,61.0,63.0,-12.3,-9.5,-9.62,-2.171386943343711,-3.01,-3.51,-0.18,-3.110000000000001,-8.226344823806231,-8.23,-6.37,-10.99,29.89,-10.01,1150.0125001935369,2.4508696665868364,14.450869666586836,3.751449444311394,-132.23115722395187,-198.10390767089768,0.8951184482056501,7.54,2.0,3.0,1.0,1.0,2.0,1.0,27.0,23.0,-3.874734607218684,748.0872064411996,18506.196943376886,523.2862491137219,0.0,0,1,0,0
(주)핌스,347770,2022,14.0,29.0,6.0,6.0,119.0,104.0,66.0,49.0,20.0,6.0,21.0,35.0,60.0,3.24,1.59,1.42,1.28,1.22,1.33,0.37,-10.76,5.859531110263242,5.86,10.22,3.64,24.87,1.55,22082.0,23.0,50.0,26.0,5.0,29.0,0.8911857975599419,4.8,3.0,2.0,1.0,1.0,1.0,3.0,8.0,4.0,20.22058823529412,1138.129278688016,12677.577404131614,769.6593429631723,0.0,0,1,0,0
와토스코리아(주),79000,2022,65.0,487.0,4.0,16.0,1833.7456516670657,1640.421880780358,6.0,5.0,1.0,74.0,118.0,79.0,94.0,6.99,6.89,27.23,3.01,0.17,0.7,-6.746010087822749,5.07,5.458588838678677,5.46,12.66,-14.6,-2.58,-21.18,11477.0,14.0,105.0,59.0,46.0,50.0,0.2355961239456777,6.01,0.0,2.0,0.0,0.0,1.0,0.0,27.0,19.0,7.168021680216802,488.916286525739,12217.92481972883,1952.1222641112563,0.0,0,1,0,0
비비씨(주),318410,2022,-5.699420222275442,-14.699420222275442,-1.0,-1.8497101111377208,670.0,499.0,15.0,9.0,5.0,44.0,137.0,52.0,87.0,2.16,1.31,2.26,2.53,2.2,4.21,-0.18,-3.31,-6.837101585183082,-6.84,-14.96,4.05,23.04,-2.19,16994.0,20.0,51.0,38.0,6.0,28.0,0.540945020916037,6.17,1.0,1.0,1.0,1.0,1.0,1.0,16.0,4.0,19.77272727272728,663.5383708119975,6950.314025664783,1067.6829275162518,0.0,0,1,0,0
아이텍(주),119830,2022,26.0,54.0,5.0,13.0,379.0,355.0,26.0,20.0,10.0,43.0,130.0,59.0,79.0,17.84,14.01,28.26,1.01,0.44,0.94,-0.08,25.9926579311425,20.84169749371865,20.84,54.13,-7.58,18.4,4.06,61902.0,35.0,99.0,79.0,35.0,67.0,0.4281952101880095,7.62,1.0,1.0,1.0,0.0,1.0,1.0,19.0,14.0,5.793581960104076,946.2455929790254,12025.186838186328,1749.3279635299637,0.0,0,1,0,0
(주)에스엘에스바이오,246250,2022,62.0,125.0,25.84971011113771,29.0,296.0,281.0,75.0,30.0,21.0,34.0,75.0,52.0,57.0,34.096640304660966,27.26,26.28,22.88,21.78,22.54,0.12,25.9926579311425,11.868763641105549,11.87,55.69259995337004,-15.61,30.44,-14.74,7261.0,57.69942022227542,181.0,68.0,39.0,49.0,0.9148331120253856,4.23,2.0,2.0,1.0,1.0,2.0,2.0,17.0,4.0,0.0,316.0818241819736,2405.6573573541564,273.0122634354529,0.0,0,1,0,0
고려제약(주),14570,2022,75.0,9063.0,8.0,9.0,980.0,794.0,12.0,9.0,0.0,69.0,46.0,77.0,90.0,14.63,13.5,14.76,16.33,15.65,17.91,-0.77,2.370000000000001,6.662423026898508,6.66,3.08,20.57,7.41,32.85,31882.0,34.0,210.0,40.0,37.0,47.0,0.8462456414158489,2.7205782699928154,1.0,5.0,1.0,1.0,4.0,1.0,44.0,24.0,7.1506849315068495,1016.7314714441706,14567.27432141161,1076.8396141350972,0.0,0,1,0,0
(주)엠투아이코퍼레이션,347890,2022,129.0,3393.0,10.0,19.0,1038.0,856.0,9.0,7.0,0.0,57.0,80.0,63.0,92.0,15.11,16.06,25.16,16.11,15.23,27.98,-1.6,-0.8900000000000006,7.292740227654352,7.29,13.06,-1.43,6.1,-0.4,20841.0,26.0,118.0,50.0,50.0,62.0,0.5258597628845528,6.68,1.0,2.0,1.0,1.0,1.0,1.0,25.0,4.0,12.772435897435898,1833.7982245500928,15882.143108549904,3211.929290079961,0.0,0,1,0,0
(주)한독크린텍,256150,2022,57.0,0.0,5.0,5.0,660.0,475.0,11.0,10.0,0.0,50.0,17.0,59.0,90.0,9.63,8.87,8.56,9.73,8.62,8.58,-1.1,-0.3399999999999998,1.0251162729038137,1.03,-0.75,3.7,12.33,4.23,18928.0,32.0,87.0,32.0,27.0,39.0,1.0002210664843796,7.94,2.0,3.0,1.0,1.0,2.0,2.0,21.0,5.0,11.674718196457327,1138.2132506938449,19885.552399416865,1028.988102259291,0.0,0,1,0,0
(주)넥스틴,348210,2022,143.0,2064.0,25.0,27.0,493.0,351.0,22.0,20.0,1.0,66.0,246.0,82.0,82.0,34.096640304660966,29.99606655786343,37.77,24.964913033341315,23.99942173000718,40.596356446725714,-0.3,24.99,37.0788497248071,37.07722460558082,55.69259995337004,30.81,95.85204950651446,36.9,70386.0,57.69942022227542,737.0,61.0,62.0,80.24855055568855,0.9484389995362388,12.13,2.0,11.0,1.0,1.0,6.0,1.0,14.0,4.0,11.174624523649406,4981.451681393327,9710.734503080448,4318.146759580764,0.0,0,1,0,0
(주)케이아이엔엑스,93320,2022,77.0,151.0,15.0,26.0,441.0,441.0,24.0,16.0,10.0,44.0,129.0,57.0,81.0,18.86,17.07,24.64,14.46,14.19,23.32,-0.23,5.299999999999999,18.07751817150979,18.08,15.15,22.27,31.34,22.69,62313.0,32.0,140.0,56.0,44.0,75.0,0.5618390095841034,6.82,1.0,2.0,1.0,1.0,1.0,1.0,24.0,13.0,14.108527131782946,1669.033900052426,7708.489220821391,2401.980173242441,0.0,0,1,0,0
(주)비엘헬스케어,86220,2022,4.0,6.0,3.0,3.0,66.3526089997605,36.0,183.7918831118559,144.0,45.39884044455084,-12.699420222275442,9.0,26.0,35.45086966658684,4.08,1.24,1.1,2.78,2.68,2.45,1.37,1.41,-8.126822382314112,-8.13,-22.56,-1.57,10.63,-1.2,17341.0,31.0,44.0,27.0,4.0,25.0,1.144806894444676,8.26,5.0,2.0,1.0,1.0,2.0,3.849710111137711,32.0,9.0,33.25757575757576,327808.96335625456,1863302.2656457508,188602.11418156407,0.0,0,1,0,0
에이피위성(주),211270,2022,13.0,2371.0,3.0,6.0,412.0,366.0,28.0,28.0,0.0,68.0,304.0,89.84971011113771,78.0,4.9,3.74,7.61,5.22,4.08,8.38,-2.33,3.16,-1.6987230915938418,-1.7,-2.68,7.81,33.34,-3.49,13363.0,12.0,143.0,25.0,31.0,34.0,0.4904339259588142,5.55,1.0,6.0,0.0,0.0,5.0,1.0,13.0,8.0,35.01742160278746,1775.926324410958,19843.681950524708,2827.7143293036806,0.0,0,1,0,0
피에스케이홀딩스(주),31980,2022,51.0,132.0,7.0,33.0,578.0,508.0,16.0,8.0,6.0,32.0,209.0,39.0,86.0,15.27,25.37,38.60271590891496,5.89,5.33,23.22,-2.27,-5.490000000000002,7.386858439402588,7.39,1.41,11.61,-10.82,37.85,48981.0,15.0,271.0,67.0,68.79768088910168,75.0,0.2225833170663243,6.34,1.0,3.0,0.0,0.0,0.0,1.0,34.0,27.0,8.770806658130601,523.4395671893662,7729.610475319866,2029.1302489856128,0.0,0,1,0,0
(주)인지소프트,100030,2022,73.0,321.0,13.0,34.0,307.0,307.0,22.0,19.0,4.0,31.0,65.0,47.0,82.0,7.88,13.15,18.29,9.11,7.61,20.63,-2.48,-15.380000000000004,-8.746721938538462,-8.75,2.64,-16.8,11.65,-23.09,16723.0,27.0,687.0,71.0,26.0,35.0,0.3863321003910028,8.84,1.0,8.0,1.0,0.0,1.0,1.0,24.0,14.0,-7.25050916496945,1167.2986983175972,5676.078892396603,2480.877297693429,0.0,0,1,0,0
(주)블루콤,33560,2022,33.0,79.0,3.0,8.0,287.0,153.0,9.0,8.0,4.0,13.0,60.0,21.751449444311397,91.0,-0.17,-0.36,-0.45,-0.68,-0.75,-2.26,0.02,-0.21,-2.8143062198843443,-2.81,-17.7,1.94,-18.01,-1.72,16410.0,9.0,52.0,28.0,-2.0,17.0,0.3342859927118663,9.66,3.0,2.0,1.0,0.0,0.0,1.0,33.0,13.0,82.21005426822506,394.5549422434112,16215.563711890414,1079.360422908665,0.0,0,1,0,0
(주)기산텔레콤,35460,2017,-2.0,0.0,-1.0,-1.0,232.0,147.0,100.0,72.0,0.0,47.0,62.0,78.60424666670379,50.0,-13.79,-8.26,-8.73,-4.14,-4.48,-5.09,0.41,-7.169999999999999,-5.48798744341276,-5.49,-7.29,4.6,7.26,-6.62,5297.0,8.0,264.0,8.0,-105.0,-65.0,0.9049043762552782,3.24,2.0,29.0,1.0,1.0,6.0,1.0,30.0,25.0,-19.96551724137931,1206.020486122165,69132.86880425399,664.9283929741458,1.0,0,1,0,0
(주)디지캡,197140,2022,47.0,262.0,7.0,15.0,459.0,389.0,18.0,11.0,3.0,34.0,120.0,43.0,85.0,2.15,1.43,3.07,1.63,1.17,2.64,-0.33,1.96,-14.35843152823406,-14.36,-23.24,-6.13,-9.92,-1.87,12123.0,23.0,55.0,47.0,7.0,26.0,0.4806827922397096,4.54,1.0,1.0,0.0,0.0,1.0,1.0,24.0,6.0,-336.51615067222883,834.2759638847015,9379.68052976268,1475.689229408575,1.0,0,1,0,0
(주)리튬포어스,73570,2014,24.0,32.0,22.0,6.0,25.0,9.0,839.0,801.0,67.0,-63.12084933334076,0.0,21.0,11.0,-186.55,-42.44110681409845,-21.83,-5.69,-6.39,-2.26,4.93,-128.98000000000002,-72.46352714917033,-29.26,-54.96,-16.39,147.57435493728738,41.1558188139646,34468.0,67.35057600026727,648.0,29.0,-75.0,29.0,2.4816025088072933,21.555294760542772,7.087644000066817,30.0,2.4833973333630297,2.120849333340757,4.0,4.7250960000445446,26.0,20.0,-0.8745874587458746,5031.325223707002,1041.2308390329026,157.33209872602347,1.0,0,1,0,0
(주)미코,59090,2014,-2.0,-3.0,-2.0,-2.0,96.0,78.0,177.0,108.0,46.0,-2.0,20.0,37.0,36.0,-0.02,0.26,0.28,3.58,3.35,3.9,4.08,54.99,-5.984545274663771,-5.98,-3.0,-7.67,9.97,-8.71,62441.0,41.0,76.0,46.0,1.0,24.0,0.8881145560502731,7.51,3.0,2.0,1.0,1.0,1.0,2.0,25.0,22.0,21.91176470588235,645.1089244770628,15133.841125258685,262.00941219919235,1.0,0,1,0,0
(주)비보존제약,82800,2016,23.0,52.0,10.0,6.0,196.0,99.0,85.0,69.0,20.0,36.0,11.0,73.0,54.0,-7.52,-4.39,-2.61,1.71,1.08,0.72,0.49,25.610000000000003,-13.852144147242637,-13.85,-8.71,-25.18,-23.99,-13.93,6983.0,17.0,193.0,10.0,-26.0,29.0,1.6256019483222257,7.53,4.0,11.0,2.0,2.0,5.0,2.0,22.0,19.0,-26.80851063829787,2101.8506442883177,8143.955817980192,700.7892659953643,1.0,0,1,0,0
(주)비케이홀딩스,50090,2014,7.0,13.0,5.0,29.0,69.0,66.0,188.0,150.0,36.0,-16.0,1.0,36.0,35.0,-43.41,-28.45,-73.40218882702504,1.29,1.23,8.47,11.98,-39.44,-20.40568145008338,-20.41,27.943713573393765,-35.36,-77.23,-53.15,2007.0,2.0,9.0,15.0,-347.7991866701569,-49.0,0.1634449793258029,2.37,1.0,0.0,0.0,0.0,0.0,1.0,24.0,20.0,-5.199203187250996,2533.609138330376,13010.633848475918,5376.199647321553,1.0,0,1,0,0
